round,source_episodes,round_source_episodes,direction_passed,candidate_count,fit_kl,accepted,experiment,method,label,seed,source_steps_total
1,456,356,,1,3.785836633136335e-09,True,P-L,AN,mc_learned_baseline,49,456
2,812,356,,1,5.453563554744658e-09,True,P-L,AN,mc_learned_baseline,49,812
3,1168,356,,1,6.584209836259838e-09,True,P-L,AN,mc_learned_baseline,49,1168
4,1524,356,,1,7.595290886327867e-10,True,P-L,AN,mc_learned_baseline,49,1524
5,1880,356,,1,2.2181095869624784e-08,True,P-L,AN,mc_learned_baseline,49,1880
6,2236,356,,1,8.85461710735713e-09,True,P-L,AN,mc_learned_baseline,49,2236
7,2592,356,,1,1.0345194156426749e-08,True,P-L,AN,mc_learned_baseline,49,2592
8,2948,356,,1,1.2335769230745468e-08,True,P-L,AN,mc_learned_baseline,49,2948
9,3304,356,,1,2.1439138252252746e-08,True,P-L,AN,mc_learned_baseline,49,3304
10,3660,356,,1,6.883552850814036e-09,True,P-L,AN,mc_learned_baseline,49,3660
11,4016,356,,1,1.3117540317715836e-08,True,P-L,AN,mc_learned_baseline,49,4016
12,4372,356,,1,1.1994066409402757e-08,True,P-L,AN,mc_learned_baseline,49,4372
13,4728,356,,1,1.9300283167745166e-08,True,P-L,AN,mc_learned_baseline,49,4728
14,5084,356,,1,3.53917908014048e-08,True,P-L,AN,mc_learned_baseline,49,5084
15,5440,356,,1,4.304246421885894e-08,True,P-L,AN,mc_learned_baseline,49,5440
16,5796,356,,1,2.5835940894007645e-08,True,P-L,AN,mc_learned_baseline,49,5796
17,6152,356,,1,4.786884266819316e-08,True,P-L,AN,mc_learned_baseline,49,6152
18,6508,356,,1,3.801207680849133e-08,True,P-L,AN,mc_learned_baseline,49,6508
19,6864,356,,1,2.657346382274863e-08,True,P-L,AN,mc_learned_baseline,49,6864
20,7220,356,,1,4.8302090219347004e-08,True,P-L,AN,mc_learned_baseline,49,7220
21,7576,356,,1,1.824714314896071e-08,True,P-L,AN,mc_learned_baseline,49,7576
22,7932,356,,1,8.8386087155571e-09,True,P-L,AN,mc_learned_baseline,49,7932
23,8288,356,,1,1.4086344021707026e-08,True,P-L,AN,mc_learned_baseline,49,8288
24,8644,356,,1,1.4753396344716406e-09,True,P-L,AN,mc_learned_baseline,49,8644
25,9000,356,,1,2.881925024385722e-08,True,P-L,AN,mc_learned_baseline,49,9000
26,9356,356,,1,2.059482575421087e-09,True,P-L,AN,mc_learned_baseline,49,9356
27,9712,356,,1,1.0913508011362065e-08,True,P-L,AN,mc_learned_baseline,49,9712
28,10068,356,,1,4.151921854459439e-09,True,P-L,AN,mc_learned_baseline,49,10068
29,10424,356,,1,1.1194983851586498e-09,True,P-L,AN,mc_learned_baseline,49,10424
30,10780,356,,1,3.4008098727777383e-09,True,P-L,AN,mc_learned_baseline,49,10780
31,11136,356,,1,7.305354799360113e-14,True,P-L,AN,mc_learned_baseline,49,11136
