experiment,method,seed,variant,source_n,target_n,target_plus_type_probability,coverage_class,support_covered,density_ratio,neighbor_weight,semantic_drift,target_local_energy,target_path_derivative,target_normalized_path_derivative,old_return,return,return_gain,source_steps_total,source_steps_training,source_steps_direction_check,source_steps_return_check,accepted,reason,eta,attempts,forward_kl_training,direction_loss,direction_steps,q_bound,direction_check_score,direction_check_mode,target_true_coefficient_0,target_true_coefficient_1,frozen_actor_p_0,frozen_actor_p_1,source_direction_error,source_realization_residual,target_direction_error,transport_error_upper_bound,normalized_derivative_lower_bound,bound_object,return_check_gain,return_check_mode,return_check_standard_error,direction_status
P-T,SA,47,normalized,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.0,0.0,0.28159999999999996,0.28159999999999996,0.0,2176,2048,128,0,False,direction_rejected,0.0,0,,-0.06671321865537991,100,5.0,-0.01396317688935025,empirical,0.059999999999999803,0.3599999999999998,0.3,0.7,0.0032914706920814827,0.06781516684119476,0.06652799999999993,0.10098717528857164,-0.015438302817670738,specified_source_logit_path_through_finite_candidate,,,,
P-T,SA,47,normalized,4,6,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.0,0.0,0.42239999999999994,0.42239999999999994,0.0,2176,2048,128,0,False,direction_rejected,0.0,0,,-0.06671321865537991,100,5.0,-0.01396317688935025,empirical,0.059999999999999803,0.3599999999999998,0.3,0.7,0.0032914706920814827,0.06781516684119476,0.06652799999999993,0.10098717528857164,-0.015438302817670738,specified_source_logit_path_through_finite_candidate,,,,
P-T,SA,47,fixed-edge,4,2,0.6,A_finite_supported,True,1.0,0.6666666666666666,0.00955733333333331,0.033077333333333334,0.0,0.0,0.13226666666666667,0.13226666666666667,0.0,2176,2048,128,0,False,direction_rejected,0.0,0,,-0.06671321865537991,100,5.0,-0.01396317688935025,empirical,-0.04666666666666674,0.2533333333333333,0.3,0.7,0.0032914706920814827,0.06781516684119476,0.033077333333333334,0.17267881787612102,-0.04249881911235824,specified_source_logit_path_through_finite_candidate,,,,
P-T,SA,47,fixed-edge,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.0,0.0,0.28159999999999996,0.28159999999999996,0.0,2176,2048,128,0,False,direction_rejected,0.0,0,,-0.06671321865537991,100,5.0,-0.01396317688935025,empirical,0.059999999999999803,0.3599999999999998,0.3,0.7,0.0032914706920814827,0.06781516684119476,0.06652799999999993,0.10098717528857164,-0.015438302817670738,specified_source_logit_path_through_finite_candidate,,,,
P-T,SA,47,fixed-edge,4,6,0.6,A_finite_supported,True,1.0,3.333333333333333,0.009557333333333307,0.11909333333333315,0.0,0.0,0.44799999999999984,0.44799999999999984,0.0,2176,2048,128,0,False,direction_rejected,0.0,0,,-0.06671321865537991,100,5.0,-0.01396317688935025,empirical,0.16666666666666632,0.46666666666666634,0.3,0.7,0.0032914706920814827,0.06781516684119476,0.11909333333333315,0.17267881787612097,-0.024311324948491156,specified_source_logit_path_through_finite_candidate,,,,
P-T,SA,47,composition,4,2,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,0.0,0.0,0.1248,0.1248,0.0,2176,2048,128,0,False,direction_rejected,0.0,0,,-0.06671321865537991,100,5.0,-0.01396317688935025,empirical,-0.26,0.03999999999999998,0.3,0.7,0.0032914706920814827,0.06781516684119476,0.034608,0.4657927927225377,-0.0923571801500773,specified_source_logit_path_through_finite_candidate,,,,
P-T,SA,47,composition,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.0,0.0,0.28159999999999996,0.28159999999999996,0.0,2176,2048,128,0,False,direction_rejected,0.0,0,,-0.06671321865537991,100,5.0,-0.01396317688935025,empirical,0.059999999999999803,0.3599999999999998,0.3,0.7,0.0032914706920814827,0.06781516684119476,0.06652799999999993,0.10098717528857164,-0.015438302817670738,specified_source_logit_path_through_finite_candidate,,,,
P-T,SA,47,composition,4,6,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,0.0,0.0,0.3744,0.3744,0.0,2176,2048,128,0,False,direction_rejected,0.0,0,,-0.06671321865537991,100,5.0,-0.01396317688935025,empirical,-0.26,0.03999999999999998,0.3,0.7,0.0032914706920814827,0.06781516684119476,0.034608,0.4657927927225377,-0.0923571801500773,specified_source_logit_path_through_finite_candidate,,,,
P-T,DA,47,normalized,4,2,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.3527292726736877,0.17636463633684385,0.14079999999999998,0.1750811569918792,0.034281156991879225,2304,2048,0,256,True,accepted_empirical,0.1,1,,,,,,,0.059999999999999803,0.3599999999999998,0.2561638153773553,0.7438362391019042,,,,,,,0.18489583333333331,empirical,0.08749832782976003,not_applicable
P-T,DA,47,normalized,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.7054585453473754,0.17636463633684385,0.28159999999999996,0.3501623139837584,0.06856231398375845,2304,2048,0,256,True,accepted_empirical,0.1,1,,,,,,,0.059999999999999803,0.3599999999999998,0.2561638153773553,0.7438362391019042,,,,,,,0.18489583333333331,empirical,0.08749832782976003,not_applicable
P-T,DA,47,normalized,4,6,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,1.058187818021063,0.17636463633684385,0.42239999999999994,0.5252434709756376,0.10284347097563767,2304,2048,0,256,True,accepted_empirical,0.1,1,,,,,,,0.059999999999999803,0.3599999999999998,0.2561638153773553,0.7438362391019042,,,,,,,0.18489583333333331,empirical,0.08749832782976003,not_applicable
P-T,DA,47,fixed-edge,4,2,0.6,A_finite_supported,True,1.0,0.6666666666666666,0.00955733333333331,0.033077333333333334,0.3135370351982368,0.1567685175991184,0.13226666666666667,0.16239717520298452,0.03013050853631785,2304,2048,0,256,True,accepted_empirical,0.1,1,,,,,,,-0.04666666666666674,0.2533333333333333,0.2561638153773553,0.7438362391019042,,,,,,,0.18489583333333331,empirical,0.08749832782976003,not_applicable
P-T,DA,47,fixed-edge,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.7054585453473754,0.17636463633684385,0.28159999999999996,0.3501623139837584,0.06856231398375845,2304,2048,0,256,True,accepted_empirical,0.1,1,,,,,,,0.059999999999999803,0.3599999999999998,0.2561638153773553,0.7438362391019042,,,,,,,0.18489583333333331,empirical,0.08749832782976003,not_applicable
P-T,DA,47,fixed-edge,4,6,0.6,A_finite_supported,True,1.0,3.333333333333333,0.009557333333333307,0.11909333333333315,1.175764530447416,0.19596075507456934,0.44799999999999984,0.5632954163423217,0.11529541634232188,2304,2048,0,256,True,accepted_empirical,0.1,1,,,,,,,0.16666666666666632,0.46666666666666634,0.2561638153773553,0.7438362391019042,,,,,,,0.18489583333333331,empirical,0.08749832782976003,not_applicable
P-T,DA,47,composition,4,2,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,0.31598621380503045,0.15799310690251522,0.1248,0.1555742109965341,0.0307742109965341,2304,2048,0,256,True,accepted_empirical,0.1,1,,,,,,,-0.26,0.03999999999999998,0.2561638153773553,0.7438362391019042,,,,,,,0.18489583333333331,empirical,0.08749832782976003,not_applicable
P-T,DA,47,composition,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.7054585453473754,0.17636463633684385,0.28159999999999996,0.3501623139837584,0.06856231398375845,2304,2048,0,256,True,accepted_empirical,0.1,1,,,,,,,0.059999999999999803,0.3599999999999998,0.2561638153773553,0.7438362391019042,,,,,,,0.18489583333333331,empirical,0.08749832782976003,not_applicable
P-T,DA,47,composition,4,6,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,0.9479586414150913,0.15799310690251522,0.3744,0.4667226329896023,0.0923226329896023,2304,2048,0,256,True,accepted_empirical,0.1,1,,,,,,,-0.26,0.03999999999999998,0.2561638153773553,0.7438362391019042,,,,,,,0.18489583333333331,empirical,0.08749832782976003,not_applicable
