round,source_episodes,round_source_episodes,direction_passed,candidate_count,fit_kl,accepted,experiment,method,label,seed,source_steps_total
1,456,356,,1,3.3977468699632873e-09,True,P-L,AN,mc_learned_baseline,45,456
2,812,356,,1,3.4779304888906525e-10,True,P-L,AN,mc_learned_baseline,45,812
3,1168,356,,1,8.059224853807717e-10,True,P-L,AN,mc_learned_baseline,45,1168
4,1524,356,,1,7.48593688934542e-10,True,P-L,AN,mc_learned_baseline,45,1524
5,1880,356,,1,1.0091649642303184e-08,True,P-L,AN,mc_learned_baseline,45,1880
6,2236,356,,1,1.0720342827391305e-08,True,P-L,AN,mc_learned_baseline,45,2236
7,2592,356,,1,1.3062641041899713e-08,True,P-L,AN,mc_learned_baseline,45,2592
8,2948,356,,1,6.5732526641123785e-09,True,P-L,AN,mc_learned_baseline,45,2948
9,3304,356,,1,1.8612221650321022e-08,True,P-L,AN,mc_learned_baseline,45,3304
10,3660,356,,1,1.6729942548019246e-08,True,P-L,AN,mc_learned_baseline,45,3660
11,4016,356,,1,1.1452577961263616e-08,True,P-L,AN,mc_learned_baseline,45,4016
12,4372,356,,1,3.4144605311094054e-08,True,P-L,AN,mc_learned_baseline,45,4372
13,4728,356,,1,1.072103005692353e-08,True,P-L,AN,mc_learned_baseline,45,4728
14,5084,356,,1,1.100775814770649e-08,True,P-L,AN,mc_learned_baseline,45,5084
15,5440,356,,1,1.963114279043239e-08,True,P-L,AN,mc_learned_baseline,45,5440
16,5796,356,,1,6.419130737019871e-08,True,P-L,AN,mc_learned_baseline,45,5796
17,6152,356,,1,1.7968001093883977e-08,True,P-L,AN,mc_learned_baseline,45,6152
18,6508,356,,1,6.10762192166114e-08,True,P-L,AN,mc_learned_baseline,45,6508
19,6864,356,,1,6.261574573569138e-08,True,P-L,AN,mc_learned_baseline,45,6864
20,7220,356,,1,4.6159539690498055e-08,True,P-L,AN,mc_learned_baseline,45,7220
21,7576,356,,1,1.5315627067833475e-08,True,P-L,AN,mc_learned_baseline,45,7576
22,7932,356,,1,7.33529512804742e-08,True,P-L,AN,mc_learned_baseline,45,7932
23,8288,356,,1,3.451634256895462e-08,True,P-L,AN,mc_learned_baseline,45,8288
24,8644,356,,1,3.152298802314404e-08,True,P-L,AN,mc_learned_baseline,45,8644
25,9000,356,,1,2.8721802608973435e-08,True,P-L,AN,mc_learned_baseline,45,9000
26,9356,356,,1,1.1044378794278998e-08,True,P-L,AN,mc_learned_baseline,45,9356
27,9712,356,,1,6.82359025383246e-09,True,P-L,AN,mc_learned_baseline,45,9712
28,10068,356,,1,1.0767049856903513e-09,True,P-L,AN,mc_learned_baseline,45,10068
29,10424,356,,1,1.728149476088373e-09,True,P-L,AN,mc_learned_baseline,45,10424
30,10780,356,,1,8.432709470983416e-09,True,P-L,AN,mc_learned_baseline,45,10780
31,11136,356,,1,8.353258102087523e-11,True,P-L,AN,mc_learned_baseline,45,11136
32,11492,356,,1,2.7684365924903256e-09,True,P-L,AN,mc_learned_baseline,45,11492
33,11848,356,,1,1.4567035545065414e-12,True,P-L,AN,mc_learned_baseline,45,11848
34,12204,356,,1,1.8216041599691583e-12,True,P-L,AN,mc_learned_baseline,45,12204
35,12560,356,,1,7.1911845105261304e-12,True,P-L,AN,mc_learned_baseline,45,12560
36,12916,356,,1,8.859491261098398e-11,True,P-L,AN,mc_learned_baseline,45,12916
37,13272,356,,1,4.3038271602366135e-14,True,P-L,AN,mc_learned_baseline,45,13272
38,13628,356,,1,4.674105425678943e-13,True,P-L,AN,mc_learned_baseline,45,13628
39,13984,356,,1,9.426993316889076e-13,True,P-L,AN,mc_learned_baseline,45,13984
40,14340,356,,1,3.1702660903100724e-13,True,P-L,AN,mc_learned_baseline,45,14340
41,14696,356,,1,1.0021858259048166e-13,True,P-L,AN,mc_learned_baseline,45,14696
42,15052,356,,1,2.9141181865139174e-13,True,P-L,AN,mc_learned_baseline,45,15052
43,15408,356,,1,6.019209554784322e-13,True,P-L,AN,mc_learned_baseline,45,15408
44,15764,356,,1,6.952405746670656e-13,True,P-L,AN,mc_learned_baseline,45,15764
45,16120,356,,1,5.7227978348423623e-11,True,P-L,AN,mc_learned_baseline,45,16120
46,16476,356,,1,2.677944092144861e-13,True,P-L,AN,mc_learned_baseline,45,16476
47,16832,356,,1,1.3969703847465848e-13,True,P-L,AN,mc_learned_baseline,45,16832
48,17188,356,,1,2.427873266669657e-13,True,P-L,AN,mc_learned_baseline,45,17188
49,17544,356,,1,2.4306696096863823e-13,True,P-L,AN,mc_learned_baseline,45,17544
50,17900,356,,1,6.112556218700312e-13,True,P-L,AN,mc_learned_baseline,45,17900
51,18256,356,,1,1.3541803503348967e-12,True,P-L,AN,mc_learned_baseline,45,18256
52,18612,356,,1,8.674555565235168e-15,True,P-L,AN,mc_learned_baseline,45,18612
53,18968,356,,1,5.304049573922989e-11,True,P-L,AN,mc_learned_baseline,45,18968
54,19324,356,,1,1.4009165791670513e-13,True,P-L,AN,mc_learned_baseline,45,19324
55,19680,356,,1,9.362495925398474e-14,True,P-L,AN,mc_learned_baseline,45,19680
56,20036,356,,1,2.578605477000773e-11,True,P-L,AN,mc_learned_baseline,45,20036
57,20392,356,,1,1.654933793320445e-13,True,P-L,AN,mc_learned_baseline,45,20392
58,20748,356,,1,1.0393933502929035e-13,True,P-L,AN,mc_learned_baseline,45,20748
59,21104,356,,1,1.476860219612909e-13,True,P-L,AN,mc_learned_baseline,45,21104
60,21460,356,,1,1.686936766010144e-13,True,P-L,AN,mc_learned_baseline,45,21460
61,21816,356,,1,7.315336812971953e-14,True,P-L,AN,mc_learned_baseline,45,21816
62,22172,356,,1,2.010064322830427e-13,True,P-L,AN,mc_learned_baseline,45,22172
63,22528,356,,1,1.5706290181895583e-13,True,P-L,AN,mc_learned_baseline,45,22528
64,22884,356,,1,3.401875757875855e-11,True,P-L,AN,mc_learned_baseline,45,22884
65,23240,356,,1,2.8219598004285637e-14,True,P-L,AN,mc_learned_baseline,45,23240
