experiment,method,label,oracle_label_group,seed,update,source_steps_total,source_steps_training,source_steps_critic,source_steps_direction_check,source_steps_return_check,source_steps_monitor,source_complete_episodes,agent_decisions,budget,training_return,monitor_return,exact_source_return_diagnostic,actual_return_gain_diagnostic,old_new_kl,baseline_kind,baseline_missing_states,entropy,seconds,accepted,reason,eta,attempts,forward_kl_training,direction_loss,direction_steps,q_bound,return_check_gain,return_check_mode,return_check_standard_error,critic_validation_mse,label_mse_against_exact_joint_advantage,critic_explained_variance,direction_error,direction_norm,exact_direction_score_diagnostic
T-L,AN,mc_learned_baseline,False,41,1,2760,256,256,0,2048,200,1380,5520,262144,0.39515625,0.29489999999999994,0.3521162189510512,0.0331022189510512,0.0004327707544631998,public_state_tabular_independent_mc,0,0.6160723136013208,0.040783099946565926,True,accepted_empirical,0.1,1,7.512015959799867e-09,-0.08987644669634892,100,5.0,0.02583984375,empirical,0.008087713364160061,0.41503414652999293,0.17016350747477604,0.018645491579012186,0.0007994833883203897,0.08707110214775939,0.08794807735062697
T-L,AN,mc_learned_baseline,False,41,2,5520,512,512,0,4096,400,2760,11040,262144,0.4153125,0.39270000000000005,0.3874838212648428,0.0353676023137916,0.0004896088926203758,public_state_tabular_independent_mc,0,0.6053613610501608,0.08191639999859035,True,accepted_empirical,0.1,1,4.161148105733701e-09,-0.09923770937482905,100,5.0,0.03779296875,empirical,0.008984616249991513,0.4020132950058145,0.17770767312654717,-0.011931485475726866,0.0005987790958495681,0.09877018082624063,0.08873235564266545
T-L,AN,mc_learned_baseline,False,41,3,8280,768,768,0,6144,600,4140,16560,262144,0.33843749999999995,0.31709999999999994,0.4209294067859377,0.03344558552109489,0.00043771783157373897,public_state_tabular_independent_mc,0,0.5944713184125932,0.12508809997234493,True,accepted_empirical,0.1,1,8.533092531820095e-09,-0.08865846857176952,100,5.0,0.0383203125,empirical,0.00976194203422927,0.4133010150615986,0.16920305666855234,0.016999619969026436,6.825679741989034e-05,0.0889027867990656,0.08942926596024894
T-L,AN,mc_learned_baseline,False,41,4,11040,1024,1024,0,8192,800,5520,22080,262144,0.410390625,0.35459999999999986,0.45411858047341025,0.03318917368747254,0.00046889274153392866,public_state_tabular_independent_mc,0,0.5816324196380802,0.17453990003559738,True,accepted_empirical,0.1,1,1.4486408161045761e-09,-0.09551856482190663,100,5.0,0.019335937499999997,empirical,0.008783434474971485,0.42417256154236826,0.17015439159516568,0.043681914266266886,0.007211459033109425,0.09542007788264847,0.0817887445930649
T-L,AN,mc_learned_baseline,False,41,5,13800,1280,1280,0,10240,1000,6900,27600,262144,0.433359375,0.5120999999999999,0.48713489864109627,0.03301631816768602,0.0004365025248205606,public_state_tabular_independent_mc,0,0.5696675414975301,0.21952639997471124,True,accepted_empirical,0.1,1,6.619859867978477e-09,-0.08916356507283715,100,5.0,0.0277734375,empirical,0.008610562015226976,0.3949463133064772,0.16701472579872,0.003741912154594851,0.00014525211063884348,0.08828517572925956,0.08804039326100258
T-L,AN,mc_learned_baseline,False,41,6,16560,1536,1536,0,12288,1200,8280,33120,262144,0.49640625,0.4181999999999999,0.5174951877090257,0.030360289067929425,0.0003803880319233316,public_state_tabular_independent_mc,0,0.5583196763426811,0.2618054000195116,True,accepted_empirical,0.1,1,3.0868275029354822e-09,-0.07840577799767477,100,5.0,0.039375,empirical,0.0094539241456375,0.38191181488691206,0.1633189437890968,0.008701866610610676,0.0009497303245318015,0.07785802107430656,0.08565016298657746
T-L,AN,mc_learned_baseline,False,41,7,19320,1792,1792,0,14336,1400,9660,38640,262144,0.456328125,0.5031,0.5488717568000246,0.03137656909099895,0.0004156127165921792,public_state_tabular_independent_mc,0,0.5453359677972138,0.302793400012888,True,accepted_empirical,0.1,1,7.839672163229556e-10,-0.08408066709998167,100,5.0,0.031054687499999997,empirical,0.008556094777756026,0.399045539508135,0.16068948789455856,0.02364833456575044,0.00033229288601064656,0.08475512721576237,0.08415486474893624
T-L,AN,mc_learned_baseline,False,41,8,22080,2048,2048,0,16384,1600,11040,44160,262144,0.5711718750000001,0.6483,0.5773960959608397,0.028524339160815093,0.0003560182698051912,public_state_tabular_independent_mc,0,0.5329792420190952,0.3485546000301838,True,accepted_empirical,0.1,1,3.474760073899671e-09,-0.07044207379390097,100,5.0,0.02935546875,empirical,0.008581265349810064,0.3633770799211902,0.15352974547863257,-0.00019307254190770173,0.0008593285419923889,0.07229610930741821,0.08105740387620235
T-L,AN,mc_learned_baseline,False,41,9,24840,2304,2304,0,18432,1800,12420,49680,262144,0.6534375000000001,0.6194999999999999,0.6031699272778714,0.025773831317031703,0.0003037907873487266,public_state_tabular_independent_mc,0,0.5210360090400914,0.39934989996254444,True,accepted_empirical,0.1,1,1.635445589701225e-09,-0.06102453774771454,100,5.0,0.0251953125,empirical,0.008817356000279785,0.3182107685975834,0.1321982520509919,0.018282339166655892,0.002104789843301183,0.06208051210475949,0.07704815756101721
T-L,AN,mc_learned_baseline,False,41,10,27600,2560,2560,0,20480,2000,13800,55200,262144,0.628125,0.6380999999999999,0.63036794643577,0.027198019157898545,0.00035383525717779495,public_state_tabular_independent_mc,0,0.5077079248255794,0.45869260001927614,True,accepted_empirical,0.1,1,4.8839121239596e-10,-0.07246319243364413,100,5.0,0.02015625,empirical,0.007073928692366906,0.3110485646565755,0.1327130028467239,-0.000999466428247331,0.0014051780810631549,0.07250684116931141,0.07489685950287814
