experiment,method,seed,variant,source_n,target_n,target_plus_type_probability,coverage_class,support_covered,density_ratio,neighbor_weight,semantic_drift,target_local_energy,target_path_derivative,target_normalized_path_derivative,old_return,return,return_gain,source_steps_total,source_steps_training,source_steps_direction_check,source_steps_return_check,accepted,reason,eta,attempts,forward_kl_training,direction_loss,direction_steps,q_bound,direction_check_score,direction_check_mode,target_true_coefficient_0,target_true_coefficient_1,frozen_actor_p_0,frozen_actor_p_1,source_direction_error,source_realization_residual,target_direction_error,transport_error_upper_bound,normalized_derivative_lower_bound,bound_object,return_check_gain,return_check_mode,return_check_standard_error,direction_status
P-T,SA,44,normalized,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.0,0.0,0.28159999999999996,0.28159999999999996,0.0,2056,2048,8,0,False,direction_rejected,0.0,0,,-0.06791995122624135,100,5.0,-0.07122723450620011,empirical,0.059999999999999803,0.3599999999999998,0.3,0.7,0.0003827113968221257,0.06837813640636196,0.06652799999999993,0.0789919947762605,-0.0059646163721179535,specified_source_logit_path_through_finite_candidate,,,,
P-T,SA,44,normalized,4,6,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.0,0.0,0.42239999999999994,0.42239999999999994,0.0,2056,2048,8,0,False,direction_rejected,0.0,0,,-0.06791995122624135,100,5.0,-0.07122723450620011,empirical,0.059999999999999803,0.3599999999999998,0.3,0.7,0.0003827113968221257,0.06837813640636196,0.06652799999999993,0.0789919947762605,-0.0059646163721179535,specified_source_logit_path_through_finite_candidate,,,,
P-T,SA,44,fixed-edge,4,2,0.6,A_finite_supported,True,1.0,0.6666666666666666,0.00955733333333331,0.033077333333333334,0.0,0.0,0.13226666666666667,0.13226666666666667,0.0,2056,2048,8,0,False,direction_rejected,0.0,0,,-0.06791995122624135,100,5.0,-0.07122723450620011,empirical,-0.04666666666666674,0.2533333333333333,0.3,0.7,0.0003827113968221257,0.06837813640636196,0.033077333333333334,0.14350213785547106,-0.03581873366538124,specified_source_logit_path_through_finite_candidate,,,,
P-T,SA,44,fixed-edge,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.0,0.0,0.28159999999999996,0.28159999999999996,0.0,2056,2048,8,0,False,direction_rejected,0.0,0,,-0.06791995122624135,100,5.0,-0.07122723450620011,empirical,0.059999999999999803,0.3599999999999998,0.3,0.7,0.0003827113968221257,0.06837813640636196,0.06652799999999993,0.0789919947762605,-0.0059646163721179535,specified_source_logit_path_through_finite_candidate,,,,
P-T,SA,44,fixed-edge,4,6,0.6,A_finite_supported,True,1.0,3.333333333333333,0.009557333333333307,0.11909333333333315,0.0,0.0,0.44799999999999984,0.44799999999999984,0.0,2056,2048,8,0,False,direction_rejected,0.0,0,,-0.06791995122624135,100,5.0,-0.07122723450620011,empirical,0.16666666666666632,0.46666666666666634,0.3,0.7,0.0003827113968221257,0.06837813640636196,0.11909333333333315,0.14350213785547103,-0.011635959243608204,specified_source_logit_path_through_finite_candidate,,,,
P-T,SA,44,composition,4,2,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,0.0,0.0,0.1248,0.1248,0.0,2056,2048,8,0,False,direction_rejected,0.0,0,,-0.06791995122624135,100,5.0,-0.07122723450620011,empirical,-0.26,0.03999999999999998,0.3,0.7,0.0003827113968221257,0.06837813640636196,0.034608,0.40641350787885344,-0.08398862170850972,specified_source_logit_path_through_finite_candidate,,,,
P-T,SA,44,composition,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.0,0.0,0.28159999999999996,0.28159999999999996,0.0,2056,2048,8,0,False,direction_rejected,0.0,0,,-0.06791995122624135,100,5.0,-0.07122723450620011,empirical,0.059999999999999803,0.3599999999999998,0.3,0.7,0.0003827113968221257,0.06837813640636196,0.06652799999999993,0.0789919947762605,-0.0059646163721179535,specified_source_logit_path_through_finite_candidate,,,,
P-T,SA,44,composition,4,6,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,0.0,0.0,0.3744,0.3744,0.0,2056,2048,8,0,False,direction_rejected,0.0,0,,-0.06791995122624135,100,5.0,-0.07122723450620011,empirical,-0.26,0.03999999999999998,0.3,0.7,0.0003827113968221257,0.06837813640636196,0.034608,0.40641350787885344,-0.08398862170850972,specified_source_logit_path_through_finite_candidate,,,,
P-T,DA,44,normalized,4,2,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.4524524715069422,0.2262262357534711,0.14079999999999998,0.20506496237936275,0.06426496237936277,2064,2048,0,16,True,accepted_empirical,0.1,1,,,,,,,0.059999999999999803,0.3599999999999998,0.3609265394198911,0.7438362391702258,,,,,,,0.21666666666666667,empirical,0.21666666666666662,not_applicable
P-T,DA,44,normalized,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.9049049430138844,0.2262262357534711,0.28159999999999996,0.4101299247587255,0.12852992475872554,2064,2048,0,16,True,accepted_empirical,0.1,1,,,,,,,0.059999999999999803,0.3599999999999998,0.3609265394198911,0.7438362391702258,,,,,,,0.21666666666666667,empirical,0.21666666666666662,not_applicable
P-T,DA,44,normalized,4,6,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,1.3573574145208265,0.2262262357534711,0.42239999999999994,0.6151948871380883,0.1927948871380884,2064,2048,0,16,True,accepted_empirical,0.1,1,,,,,,,0.059999999999999803,0.3599999999999998,0.3609265394198911,0.7438362391702258,,,,,,,0.21666666666666667,empirical,0.21666666666666662,not_applicable
P-T,DA,44,fixed-edge,4,2,0.6,A_finite_supported,True,1.0,0.6666666666666666,0.00955733333333331,0.033077333333333334,0.2359745481806276,0.1179872740903138,0.13226666666666667,0.1612170864561381,0.028950419789471438,2064,2048,0,16,True,accepted_empirical,0.1,1,,,,,,,-0.04666666666666674,0.2533333333333333,0.3609265394198911,0.7438362391702258,,,,,,,0.21666666666666667,empirical,0.21666666666666662,not_applicable
P-T,DA,44,fixed-edge,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.9049049430138844,0.2262262357534711,0.28159999999999996,0.4101299247587255,0.12852992475872554,2064,2048,0,16,True,accepted_empirical,0.1,1,,,,,,,0.059999999999999803,0.3599999999999998,0.3609265394198911,0.7438362391702258,,,,,,,0.21666666666666667,empirical,0.21666666666666662,not_applicable
P-T,DA,44,fixed-edge,4,6,0.6,A_finite_supported,True,1.0,3.333333333333333,0.009557333333333307,0.11909333333333315,2.00679118449977,0.33446519741662833,0.44799999999999984,0.7467385149077622,0.2987385149077624,2064,2048,0,16,True,accepted_empirical,0.1,1,,,,,,,0.16666666666666632,0.46666666666666634,0.3609265394198911,0.7438362391702258,,,,,,,0.21666666666666667,empirical,0.21666666666666662,not_applicable
P-T,DA,44,composition,4,2,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,-0.33221457433421314,-0.16610728716710657,0.1248,0.11299354640661147,-0.011806453593388527,2064,2048,0,16,True,accepted_empirical,0.1,1,,,,,,,-0.26,0.03999999999999998,0.3609265394198911,0.7438362391702258,,,,,,,0.21666666666666667,empirical,0.21666666666666662,not_applicable
P-T,DA,44,composition,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.9049049430138844,0.2262262357534711,0.28159999999999996,0.4101299247587255,0.12852992475872554,2064,2048,0,16,True,accepted_empirical,0.1,1,,,,,,,0.059999999999999803,0.3599999999999998,0.3609265394198911,0.7438362391702258,,,,,,,0.21666666666666667,empirical,0.21666666666666662,not_applicable
P-T,DA,44,composition,4,6,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,-0.9966437230026395,-0.16610728716710657,0.3744,0.33898063921983446,-0.035419360780165554,2064,2048,0,16,True,accepted_empirical,0.1,1,,,,,,,-0.26,0.03999999999999998,0.3609265394198911,0.7438362391702258,,,,,,,0.21666666666666667,empirical,0.21666666666666662,not_applicable
